epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD,torch_version,python_version,numpy_version
0,0.8788496250053868,0.8788496250053868,0.00031759894609793414,0.017821305959382836,150.08484480116104,1470,0,244.40066528320312,183.98464965820312,130.0349884033203,123.26942443847656,62.31037902832031,185.0247802734375,141.38160705566406,113.74498748779297,166.61212158203125,2.11.0,3.12.6,2.2.2
99,75.60504758299794,74.72619795799255,1.2640533435731004e-05,0.0035553527863956065,33.508743074205185,1470,0,36.586326599121094,31.807218551635742,33.96735763549805,39.51872253417969,29.898366928100586,26.096895217895508,43.64554214477539,24.37148666381836,35.686771392822266,2.11.0,3.12.6,2.2.2
199,152.91555941698607,77.31051183398813,9.226348478490404e-06,0.0030374904902715997,27.990319146050346,1470,0,23.935733795166016,27.73974609375,27.027570724487305,37.05823516845703,24.618072509765625,23.66071319580078,32.52255630493164,24.094505310058594,31.255739212036133,2.11.0,3.12.6,2.2.2
299,230.9043272919953,77.98876787500922,3.379513573298052e-06,0.0018383453357022047,15.258961041768393,1470,0,14.385034561157227,13.08899974822998,14.061440467834473,21.36736488342285,14.973589897155762,14.019987106323242,15.504528999328613,15.033747673034668,14.895956039428711,2.11.0,3.12.6,2.2.2
399,311.8729672919726,80.96863999997731,3.1261663588382017e-06,0.0017680968182874493,14.542878150939941,1470,0,14.102156639099121,12.655224800109863,13.98071575164795,20.737735748291016,15.553269386291504,13.159661293029785,12.772397994995117,14.498635292053223,13.426106452941895,2.11.0,3.12.6,2.2.2
499,395.5361362500116,83.66316895803902,3.0366140822634466e-06,0.001742588328396425,14.291068289015026,1470,0,13.477375030517578,12.279101371765137,13.642679214477539,20.189077377319336,15.558858871459961,12.955080032348633,12.337265014648438,14.466131210327148,13.714046478271484,2.11.0,3.12.6,2.2.2
599,476.7923384170281,81.25620216701645,2.868024352037104e-06,0.0016935242401681482,14.067431873745388,1470,0,13.299612045288086,11.593818664550781,13.070804595947266,18.898082733154297,15.25943374633789,12.949162483215332,13.250385284423828,14.281088829040527,14.004498481750488,2.11.0,3.12.6,2.2.2
699,558.263414624962,81.47107620793395,2.8500191661669613e-06,0.0016881999781326149,14.74009778764513,1470,0,12.820025444030762,13.060867309570312,14.963150024414062,20.315942764282227,16.2728271484375,12.652665138244629,13.590397834777832,14.553597450256348,14.43140697479248,2.11.0,3.12.6,2.2.2
799,639.9530870419694,81.68967241700739,2.840338058475794e-06,0.0016853302520502603,13.837890201144749,1470,0,12.074628829956055,11.924365997314453,13.751819610595703,19.22955894470215,15.843108177185059,12.306260108947754,12.202110290527344,13.960522651672363,13.248637199401855,2.11.0,3.12.6,2.2.2
899,730.5260507499333,90.57296370796394,2.8114199248731747e-06,0.0016767289360159485,13.819355328877768,1470,0,12.849514961242676,11.406017303466797,13.21192455291748,18.58489990234375,15.662070274353027,12.725960731506348,12.413816452026367,14.101743698120117,13.41825008392334,2.11.0,3.12.6,2.2.2
999,831.1738427919336,100.64779204200022,2.6884441538851472e-06,0.0016396475700238594,13.529004096984863,1470,0,11.667342185974121,10.749574661254883,13.01919937133789,18.185264587402344,14.968245506286621,12.361807823181152,13.648272514343262,14.046147346496582,13.115182876586914,2.11.0,3.12.6,2.2.2
1099,934.0451412079856,102.87129841605201,2.622857067342388e-06,0.00161952371620251,13.311738120185003,1470,0,11.676766395568848,10.733386993408203,12.859574317932129,17.355960845947266,14.409577369689941,12.124065399169922,13.890055656433105,13.638381004333496,13.117875099182129,2.11.0,3.12.6,2.2.2
1199,1025.7737046669936,91.728563459008,2.4862660737409254e-06,0.0015767898001131683,12.865935855441624,1470,0,11.421499252319336,10.858304977416992,12.824291229248047,17.128555297851562,14.58516788482666,11.342884063720703,12.16257381439209,13.035682678222656,12.434463500976562,2.11.0,3.12.6,2.2.2
1299,1107.9053939169971,82.13168925000355,2.4657868064479067e-06,0.0015702823970381592,12.691855218675402,1470,0,11.08427619934082,10.624236106872559,12.682676315307617,16.87908172607422,14.322103500366211,11.303107261657715,11.93117618560791,13.075834274291992,12.32420539855957,2.11.0,3.12.6,2.2.2
1399,1199.6910436670296,91.78564975003246,2.5017999403916584e-06,0.0015817079187990615,12.74462138281928,1470,0,11.287871360778809,10.922988891601562,12.690699577331543,16.86576271057129,14.439751625061035,11.13864517211914,11.815250396728516,13.031017303466797,12.509605407714844,2.11.0,3.12.6,2.2.2
1499,1293.039028625004,93.3479849579744,2.4397739942745287e-06,0.0015619775908362222,12.615753491719563,1470,0,11.183638572692871,10.86279010772705,12.236371040344238,16.341632843017578,14.43770980834961,11.015053749084473,11.59521198272705,13.224658012390137,12.644715309143066,2.11.0,3.12.6,2.2.2
1599,1409.5936505419668,116.55462191696279,2.442547498986289e-06,0.0015628651570069277,13.119371202256946,1470,0,11.28636646270752,11.25143051147461,13.141510009765625,17.314828872680664,14.69318962097168,11.120391845703125,12.823018074035645,13.225499153137207,13.218106269836426,2.11.0,3.12.6,2.2.2
1699,1524.1740630419226,114.58041249995586,2.4412711568123882e-06,0.0015624567695819262,12.61609469519721,1470,0,11.158306121826172,10.885554313659668,12.445401191711426,16.59074592590332,14.299583435058594,11.000091552734375,11.312061309814453,13.157377243041992,12.695731163024902,2.11.0,3.12.6,2.2.2
1799,1627.3072231250117,103.13316008308902,2.4121552761695603e-06,0.0015531114822090397,12.515415933397081,1470,0,11.074996948242188,10.766522407531738,12.323139190673828,16.358333587646484,13.92829704284668,10.901098251342773,11.89899730682373,13.017754554748535,12.369604110717773,2.11.0,3.12.6,2.2.2
1899,1742.32662191696,115.01939879194833,2.4407800104936107e-06,0.0015622995905054864,12.470342212253147,1470,0,11.100615501403809,10.839667320251465,12.229805946350098,16.22728729248047,13.903143882751465,10.96522045135498,11.339595794677734,13.094274520874023,12.533469200134277,2.11.0,3.12.6,2.2.2
1999,2016.9106782919262,274.58405637496617,2.3986236203422686e-06,0.0015487490501505622,12.603850682576496,1470,0,11.570184707641602,11.553071975708008,12.127269744873047,15.80895709991455,14.53594970703125,10.693106651306152,10.972455978393555,13.31091594696045,12.862744331359863,2.11.0,3.12.6,2.2.2
2099,2167.3289180420106,150.41823975008447,2.394302673812589e-06,0.0015473534417878125,12.385632514953613,1470,0,11.03699779510498,10.470083236694336,12.275747299194336,16.180707931518555,13.13556957244873,11.304607391357422,11.68253231048584,13.23557186126709,12.14887523651123,2.11.0,3.12.6,2.2.2
