epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD,torch_version,python_version,numpy_version
0,0.8501417500000343,0.8501417500000343,0.0001601061204426168,0.0126533047241666,119.43422868516708,1470,0,194.7869873046875,113.3606948852539,112.32064819335938,119.0163345336914,124.28929138183594,123.8192138671875,109.57360076904297,72.2997055053711,105.44158172607422,2.11.0,3.12.6,2.2.2
99,86.64673262500003,85.79659087499999,1.1889077258998367e-05,0.0034480541264600775,31.894696129692925,1470,0,31.43726348876953,30.606107711791992,31.335004806518555,35.9633903503418,30.310415267944336,25.935096740722656,43.48936080932617,24.997888565063477,32.97773742675781,2.11.0,3.12.6,2.2.2
199,171.06752625000001,84.42079362499999,1.2395384039002831e-05,0.0035207078889057,32.05789756774902,1470,0,32.287349700927734,34.484004974365234,29.9164981842041,33.29607009887695,29.3304443359375,27.5259952545166,36.173580169677734,28.979982376098633,36.52715301513672,2.11.0,3.12.6,2.2.2
299,265.23426341699997,94.16673716699995,9.862727296620222e-06,0.0031404979376876245,28.747820748223198,1470,0,24.876312255859375,28.717193603515625,27.976686477661133,32.241580963134766,27.737499237060547,23.31774139404297,37.69670486450195,25.2894344329834,30.877233505249023,2.11.0,3.12.6,2.2.2
399,351.91771600000004,86.68345258300008,7.481352169052611e-06,0.0027352060560500028,24.28724839952257,1470,0,20.133224487304688,21.96184730529785,22.87644386291504,32.17446517944336,21.707326889038086,18.336606979370117,35.13896179199219,20.503589630126953,25.752769470214844,2.11.0,3.12.6,2.2.2
499,466.297236625,114.37952062499994,4.699271157361943e-06,0.0021677802373307915,19.012576633029514,1470,0,17.16933250427246,17.017742156982422,19.26721954345703,22.662395477294922,19.348621368408203,14.97995376586914,21.940092086791992,18.189271926879883,20.53856086730957,2.11.0,3.12.6,2.2.2
599,583.5921227089999,117.29488608399993,3.25403562492531e-06,0.0018038945714551364,15.776370366414389,1470,0,15.538713455200195,13.946074485778809,16.33661460876465,20.428945541381836,16.44651222229004,14.178811073303223,16.304479598999023,14.417069435119629,14.39011287689209,2.11.0,3.12.6,2.2.2
699,692.914539792,109.32241708300012,2.987227453621042e-06,0.0017283597581583072,14.428768581814236,1470,0,15.075570106506348,12.297707557678223,13.94948959350586,18.54332160949707,15.196735382080078,12.686442375183105,13.592695236206055,14.500370979309082,14.016584396362305,2.11.0,3.12.6,2.2.2
799,799.031040959,106.11650116700002,2.89247095710392e-06,0.0017007265968120566,14.222632196214466,1470,0,14.3212251663208,12.371496200561523,13.770913124084473,18.350191116333008,15.010148048400879,12.282289505004883,13.370630264282227,14.712240219116211,13.814556121826172,2.11.0,3.12.6,2.2.2
899,930.8447306669999,131.81368970799986,2.846231504639834e-06,0.0016870778004110642,14.186019049750433,1470,0,13.102076530456543,12.810811042785645,14.1655912399292,18.76085090637207,15.005533218383789,12.353013038635254,13.580164909362793,14.74152946472168,13.154601097106934,2.11.0,3.12.6,2.2.2
