epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD,torch_version,python_version,numpy_version
0,1.4194992909906432,1.4194992909906432,0.0001516089248324453,0.012312957598905524,117.21770392523872,1470,0,175.61795043945312,101.69029235839844,115.28524780273438,124.25823974609375,139.9202117919922,110.17916870117188,109.87257385253906,79.34413146972656,98.79151916503906,2.11.0,3.12.6,2.2.2
99,135.99661145801656,134.57711216702592,1.0177279755163883e-05,0.0031901849092433317,29.821317672729492,1470,0,26.7305965423584,29.098194122314453,28.444536209106445,32.56623840332031,32.41350555419922,23.49456787109375,39.2022590637207,26.491777420043945,29.950183868408203,2.11.0,3.12.6,2.2.2
199,268.4629704579711,132.46635899995454,6.841752249220874e-06,0.002615674339290133,24.614336861504448,1470,0,23.080230712890625,23.121410369873047,22.875896453857422,29.21971893310547,24.729591369628906,19.603368759155273,33.81382751464844,19.730403900146484,25.354583740234375,2.11.0,3.12.6,2.2.2
299,402.18083199998364,133.71786154201254,5.3901646863772105e-06,0.002321672820700025,22.75729582044813,1470,0,19.064685821533203,20.02059555053711,23.481090545654297,26.16429901123047,29.483278274536133,14.772893905639648,25.70014762878418,20.355018615722656,25.773653030395508,2.11.0,3.12.6,2.2.2
399,538.3682468750048,136.1874148750212,4.682832809676318e-06,0.0021639853995986938,20.79123263888889,1470,0,20.163021087646484,17.728694915771484,20.912851333618164,25.566707611083984,25.281715393066406,14.290414810180664,24.801795959472656,16.393474578857422,21.982418060302734,2.11.0,3.12.6,2.2.2
499,684.3317710830597,145.96352420805488,4.428625946392687e-06,0.002104430076384741,21.040793418884277,1470,0,20.16767120361328,19.201526641845703,20.685821533203125,25.551042556762695,24.68120002746582,15.098406791687012,24.169912338256836,16.982179641723633,22.82938003540039,2.11.0,3.12.6,2.2.2
599,835.3423543330282,151.01058324996848,4.244713080984772e-06,0.0020602701475740436,20.38359377119276,1470,0,20.576122283935547,18.454111099243164,20.074108123779297,24.583690643310547,24.10361099243164,14.780699729919434,23.376625061035156,16.23973274230957,21.263643264770508,2.11.0,3.12.6,2.2.2
699,957.1481622080319,121.80580787500367,3.884646984489973e-06,0.0019709507818537666,18.20314884185791,1470,0,17.54552459716797,17.01406478881836,16.952369689941406,23.68183135986328,20.627670288085938,12.540181159973145,21.448307037353516,14.13698959350586,19.88140106201172,2.11.0,3.12.6,2.2.2
799,1076.1434350409545,118.99527283292264,3.0303444774432556e-06,0.0017407884643009489,17.23953957027859,1470,0,17.4571475982666,16.253816604614258,16.801877975463867,20.494035720825195,21.118316650390625,13.7785062789917,18.74222755432129,14.6104154586792,15.89951229095459,2.11.0,3.12.6,2.2.2
899,1195.1434373749653,119.00000233401079,2.4852898521351803e-06,0.0015764802098774283,14.906739764743381,1470,0,15.5482177734375,14.778854370117188,13.982945442199707,19.71196937561035,15.147956848144531,13.2726411819458,14.175074577331543,11.448100090026855,16.094898223876953,2.11.0,3.12.6,2.2.2
